Hour,CoolingLoad_W
3934,-31515.409
3935,-265124.013
3936,-301390.789
3937,-228596.229
3938,-187148.487
3939,-189252.950
3940,-204624.782
3941,-197524.320
3942,-200346.003
3943,-2085199.033
3944,-1107501.883
3945,-2850464.781
3946,-2960968.551
3947,-3063430.293
3948,-3157827.246
3949,-2638340.086
3950,-2967624.067
3951,-2952526.383
3952,-2932098.159
3953,-2767411.513
3954,-2704509.660
3955,-1256931.654
3956,-1150697.122
3957,-0.000
3958,-0.000
3959,-77601.168
3960,-181246.351
3961,-130639.291
3962,-107692.897
3963,-99093.799
3964,-106039.602
3965,-116767.688
3966,-100143.895
3967,-2023613.646
3968,-1070753.616
3969,-2842385.018
3970,-2958559.701
3971,-3134766.364
3972,-3192108.743
3973,-2833310.004
3974,-3574231.059
3975,-3611956.960
3976,-3833457.046
3977,-3391574.528
3978,-3099569.603
3979,-1303132.864
3980,-1125088.553
3981,-0.000
3982,-0.000
3983,-0.000
3984,-77584.888
3985,-78577.025
3986,-68992.900
3987,-67952.148
3988,-64188.124
3989,-62037.563
3990,-56792.920
3991,-106409.788
3992,-298002.716
3993,-2412043.132
3994,-2014334.517
3995,-2095322.191
3996,-2317003.567
3997,-2251619.934
3998,-2289714.085
3999,-2384254.774
4000,-2141448.473
4001,-1915296.595
4002,-1805983.698
4003,-82183.148
4004,-277799.414
4005,-310513.543
4006,-328957.155
4007,-336159.144
4008,-337534.339
4009,-259814.549
4010,-239364.515
4011,-233646.097
4012,-238981.125
4013,-254557.085
4014,-262562.439
4015,-278979.608
4016,-370204.205
4017,-484090.937
4018,-506563.796
4019,-614729.115
4020,-705082.271
4021,-819169.779
4022,-894171.155
4023,-883200.533
4024,-770437.695
4025,-612135.243
4026,-483020.358
4027,-397775.228
4028,-325731.947
4029,-323781.162
4030,-329172.584
4031,-320379.715
4032,-298889.403
4033,-285807.027
4034,-274301.491
4035,-272036.846
4036,-283867.899
4037,-297802.382
4038,-301691.341
4039,-2210400.053
4040,-1251682.734
4041,-3212001.183
4042,-3489629.919
4043,-3801515.537
4044,-3986536.055
4045,-3477972.444
4046,-3931048.096
4047,-4084462.642
4048,-4030340.814
4049,-4067544.820
4050,-3979858.796
4051,-1936632.195
4052,-1472661.345
4053,-0.000
4054,-295378.144
4055,-402475.364
4056,-428651.468
4057,-372596.891
4058,-358032.797
4059,-353631.271
4060,-312273.541
4061,-292656.643
4062,-286360.171
4063,-2142183.841
4064,-1227019.612
4065,-3136459.192
4066,-3317964.258
4067,-3714003.405
4068,-4056452.747
4069,-3517815.709
4070,-4028842.277
4071,-3953868.742
4072,-3902026.786
4073,-4046865.487
4074,-3856685.763
4075,-1794975.460
4076,-1532793.559
4077,-0.000
4078,-356520.022
4079,-443820.181
4080,-450226.193
4081,-382848.025
4082,-362816.057
4083,-339090.472
4084,-342404.917
4085,-329620.123
4086,-317941.883
4087,-2190894.882
4088,-1262341.680
4089,-3232700.416
4090,-3297303.839
4091,-3447471.754
4092,-3615495.012
4093,-3120251.502
4094,-3556271.634
4095,-3727392.753
4096,-3774261.117
4097,-3610164.669
4098,-3529819.781
4099,-1637533.666
4100,-1418271.133
4101,-0.000
4102,-155249.047
4103,-347679.946
4104,-396839.369
4105,-356047.727
4106,-338202.502
4107,-317499.379
4108,-290152.125
4109,-287111.902
4110,-282740.606
4111,-2176813.779
4112,-1281983.207
4113,-3336962.674
4114,-3527160.225
4115,-3794125.992
4116,-3943472.026
4117,-3528651.928
4118,-4062079.542
4119,-4079199.770
4120,-3933499.086
4121,-3823884.180
4122,-3726482.664
4123,-1843925.309
4124,-1441358.709
4125,-0.000
4126,-320431.388
4127,-414853.030
4128,-435140.000
4129,-366331.421
4130,-341881.643
4131,-324720.548
4132,-322323.674
4133,-314365.873
4134,-307075.435
4135,-2200007.776
4136,-1465027.275
4137,-3679957.268
4138,-3779832.072
4139,-3978037.381
4140,-3944936.121
4141,-3397929.836
4142,-4163138.094
4143,-4317317.331
4144,-4467796.740
4145,-4441808.002
4146,-4438837.586
4147,-2355692.122
4148,-1562724.363
4149,-3983.622
4150,-426038.445
4151,-470665.538
4152,-456891.677
4153,-375248.319
4154,-344813.683
4155,-333222.912
4156,-343591.034
4157,-340480.285
4158,-338820.170
4159,-443380.614
4160,-690338.081
4161,-2917756.364
4162,-2572561.935
4163,-2605713.109
4164,-2559527.073
4165,-2540613.179
4166,-2780385.132
4167,-3041358.378
4168,-3179398.365
4169,-3348691.058
4170,-3342124.026
4171,-1109252.441
4172,-589210.012
4173,-523614.024
4174,-537746.516
4175,-521979.927
4176,-491038.790
4177,-407353.254
4178,-365131.574
