Hour,CoolingLoad_W
2606,-2028721.780
2607,-2113967.454
2608,-2196322.496
2609,-2227649.766
2610,-2115154.527
2611,-936170.086
2612,-486941.184
2613,-0.000
2614,-0.000
2615,-0.000
2616,-0.000
2617,-0.000
2618,-0.000
2619,-0.000
2620,-0.000
2621,-0.000
2622,-0.000
2623,-198092.791
2624,-416910.113
2625,-1581880.847
2626,-1960822.378
2627,-2226521.787
2628,-2333731.509
2629,-2320033.868
2630,-2701376.887
2631,-2841965.624
2632,-3077233.195
2633,-3076299.249
2634,-2877806.566
2635,-1357147.171
2636,-682119.921
2637,-0.000
2638,-0.000
2639,-0.000
2640,-0.000
2641,-0.000
2642,-0.000
2643,-0.000
2644,-0.000
2645,-0.000
2646,-0.000
2647,-0.000
2648,-0.000
2649,-1392265.955
2650,-1634676.679
2651,-1871251.252
2652,-1963300.165
2653,-1991900.988
2654,-2191559.812
2655,-2393474.443
2656,-2553042.691
2657,-2603812.851
2658,-2511566.777
2659,-441688.099
2660,-120646.462
2661,-84823.152
2662,-61143.020
2663,-37599.365
2664,-30106.429
2665,-0.000
2666,-0.000
2667,-0.000
2668,-0.000
2669,-0.000
2670,-0.000
2671,-0.000
2672,-62128.797
2673,-671214.054
2674,-1046854.689
2675,-1139633.624
2676,-1091224.951
2677,-1166025.273
2678,-1328896.376
2679,-1425887.303
2680,-1486274.936
2681,-1537177.642
2682,-1426800.264
2683,-721372.906
2684,-155041.973
2685,-121319.598
2686,-105951.069
2687,-80369.419
2688,-64390.856
2689,-59310.487
2690,-60657.754
2691,-65269.880
2692,-49479.652
2693,-39089.985
2694,-48583.587
2695,-1820377.593
2696,-1156397.125
2697,-3162310.545
2698,-3468960.340
2699,-3638966.021
2700,-3694066.630
2701,-3286224.724
2702,-3914533.821
2703,-4019392.394
2704,-4064187.997
2705,-4026795.621
2706,-3893199.710
2707,-1850904.489
2708,-1230398.729
2709,-0.000
2710,-52732.559
2711,-186080.214
2712,-200958.343
2713,-117072.711
2714,-69722.724
2715,-38115.336
2716,-22265.834
2717,-3046.432
2718,-0.000
2719,-1779307.134
2720,-1241258.022
2721,-3392416.789
2722,-3666256.929
2723,-3832892.473
2724,-3839974.547
2725,-3390738.001
2726,-4051827.192
2727,-4252976.584
2728,-4336285.084
2729,-4335726.745
2730,-4361931.453
2731,-2048873.864
2732,-1385887.686
2733,-0.000
2734,-142998.660
2735,-305994.230
2736,-332951.689
2737,-263567.948
2738,-244092.669
2739,-231130.282
2740,-218007.530
2741,-202582.568
2742,-188389.844
2743,-1530233.579
2744,-1387878.337
2745,-3716663.713
2746,-3894718.193
2747,-4032004.363
2748,-4040942.078
2749,-3549032.736
2750,-4223758.576
2751,-4380426.551
2752,-4466820.706
2753,-4483206.762
2754,-4391823.248
2755,-2033172.300
2756,-1399041.858
2757,-0.000
2758,-199338.251
2759,-325741.835
2760,-332587.820
2761,-255540.653
2762,-233075.380
2763,-217899.554
2764,-220093.494
2765,-218967.477
2766,-209903.984
2767,-1558002.242
2768,-1381069.716
2769,-3686940.859
2770,-3883945.716
2771,-4025134.502
2772,-4002569.329
2773,-3528600.228
2774,-4183556.603
2775,-4395045.154
2776,-4462222.918
2777,-4467063.018
2778,-4323930.049
2779,-2030676.947
2780,-1406162.040
2781,-0.000
2782,-206188.030
2783,-334966.028
2784,-346527.098
2785,-270278.543
2786,-254958.976
2787,-246032.591
2788,-238261.001
2789,-221560.237
2790,-206157.051
2791,-1588930.832
2792,-1447466.364
2793,-3839700.938
2794,-4057575.809
2795,-4173643.286
2796,-4208048.763
2797,-3725439.079
2798,-4406750.467
2799,-4551385.761
2800,-4610199.324
2801,-4612228.678
2802,-4500290.367
2803,-2101444.469
2804,-1557993.469
2805,-0.000
2806,-342299.054
2807,-433160.022
2808,-457045.172
2809,-385859.804
2810,-360256.992
2811,-351208.783
2812,-334347.512
2813,-316535.211
2814,-307799.206
2815,-351304.739
2816,-642274.062
2817,-3016924.110
2818,-2756874.976
2819,-2772602.650
2820,-2742629.630
2821,-2760553.136
2822,-2918835.627
2823,-3057733.607
2824,-3101184.353
2825,-3165407.982
2826,-3049079.160
2827,-755742.176
2828,-415077.374
2829,-402614.657
2830,-411442.806
2831,-406847.758
2832,-407881.109
2833,-335381.772
2834,-309571.217
2835,-293434.581
2836,-295558.560
2837,-304607.617
2838,-317004.889
2839,-356649.667
2840,-607006.450
2841,-1067002.371
2842,-1315599.283
2843,-1424060.331
2844,-1366077.445
2845,-1420570.538
2846,-1578752.600
2847,-1764339.200
2848,-1802842.420
2849,-1784777.458
2850,-1712492.930
2851,-1006146.096
2852,-369917.405
2853,-347565.368
2854,-352851.538
2855,-350914.151
2856,-330757.527
2857,-308949.628
2858,-284912.769
2859,-263509.685
2860,-259014.460
2861,-256313.373
2862,-253913.981
2863,-1610188.617
2864,-1329760.757
2865,-3359902.589
2866,-3472433.790
2867,-3591244.450
2868,-3611471.667
2869,-3163300.525
2870,-3718822.842
2871,-3814093.301
2872,-3730078.785
2873,-3540412.977
2874,-3331547.537
2875,-1444924.488
2876,-1179267.430
2877,-0.000
2878,-107820.424
2879,-237733.892
2880,-255570.798
2881,-194399.392
2882,-169912.849
2883,-163993.909
2884,-166674.917
2885,-124664.746
2886,-35497.046
2887,-1485821.099
2888,-750124.779
2889,-2045823.062
2890,-1936634.496
2891,-1805540.999
2892,-1695912.857
2893,-1444239.405
2894,-1607863.858
2895,-1517394.673
2896,-1475499.402
2897,-1406269.154
2898,-1369015.820
2899,-458343.128
2900,-266075.818
2901,-0.000
2902,-0.000
2903,-0.000
2904,-0.000
2905,-0.000
2906,-0.000
2907,-0.000
2908,-0.000
2909,-0.000
2910,-0.000
2911,-0.000
2912,-0.000
2913,-190402.473
2914,-787337.985
2915,-1187525.280
2916,-1430104.931
2917,-1565021.546
2918,-1255245.231
2919,-1252820.929
2920,-1562388.502
2921,-1816278.752
2922,-1650750.853
2923,-798506.448
2924,-401698.774
2925,-0.000
2926,-0.000
2927,-0.000
2928,-0.000
2929,-0.000
2930,-0.000
2931,-0.000
2932,-0.000
2933,-0.000
2934,-0.000
2935,-0.000
2936,-423939.621
2937,-1570155.291
2938,-1996235.341
2939,-2186708.873
2940,-2114062.351
2941,-1989202.181
2942,-2349845.165
