Hour,CoolingLoad_W
1291,-0.000
1292,-0.000
1293,-0.000
1294,-0.000
1295,-0.000
1296,-0.000
1297,-0.000
1298,-0.000
1299,-0.000
1300,-0.000
1301,-0.000
1302,-0.000
1303,-0.000
1304,-0.000
1305,-0.000
1306,-0.000
1307,-0.000
1308,-0.000
1309,-370074.689
1310,-746301.229
1311,-942649.590
1312,-827330.370
1313,-592328.877
1314,-317115.612
1315,-0.000
1316,-0.000
1317,-0.000
1318,-0.000
1319,-0.000
1320,-0.000
1321,-0.000
1322,-0.000
1323,-0.000
1324,-0.000
1325,-0.000
1326,-0.000
1327,-0.000
1328,-0.000
1329,-0.000
1330,-0.000
1331,-0.000
1332,-0.000
1333,-0.000
1334,-0.000
1335,-0.000
1336,-0.000
1337,-0.000
1338,-0.000
1339,-0.000
1340,-0.000
1341,-0.000
1342,-0.000
1343,-0.000
1344,-0.000
1345,-0.000
1346,-0.000
1347,-0.000
1348,-0.000
1349,-0.000
1350,-0.000
1351,-0.000
1352,-0.000
1353,-0.000
1354,-0.000
1355,-166558.179
1356,-525780.763
1357,-711318.907
1358,-873703.705
1359,-1031236.919
1360,-1078116.668
1361,-980748.884
1362,-801875.121
1363,-277366.011
1364,-169406.942
1365,-0.000
1366,-0.000
1367,-0.000
1368,-0.000
1369,-0.000
1370,-0.000
1371,-0.000
1372,-0.000
1373,-0.000
1374,-0.000
1375,-0.000
1376,-0.000
1377,-215155.620
1378,-602826.145
1379,-868175.006
1380,-1093572.035
1381,-1275477.891
1382,-1497723.027
1383,-1637723.617
1384,-1703788.661
1385,-1621054.118
1386,-1577223.493
1387,-550109.145
1388,-430573.089
1389,-0.000
1390,-0.000
1391,-0.000
1392,-0.000
1393,-0.000
1394,-0.000
1395,-0.000
1396,-0.000
1397,-0.000
1398,-0.000
1399,-0.000
1400,-64112.990
1401,-543522.498
1402,-591745.515
1403,-708644.169
1404,-828650.671
1405,-1052655.645
1406,-1188287.774
1407,-1370565.889
1408,-1630855.648
1409,-1585887.107
1410,-1385630.002
1411,-451475.747
1412,-273732.480
1413,-0.000
1414,-0.000
1415,-0.000
1416,-0.000
1417,-0.000
1418,-0.000
1419,-0.000
1420,-0.000
1421,-0.000
1422,-0.000
1423,-0.000
1424,-0.000
1425,-417552.843
1426,-678906.796
1427,-920149.577
1428,-1178314.660
1429,-1385003.151
1430,-1562941.910
1431,-1601446.079
1432,-1550831.399
1433,-1613484.291
1434,-1484920.056
1435,-586617.585
1436,-452388.558
1437,-0.000
1438,-0.000
1439,-0.000
1440,-0.000
1441,-0.000
1442,-0.000
1443,-0.000
1444,-0.000
1445,-0.000
1446,-0.000
1447,-155444.162
1448,-257014.861
1449,-963022.094
1450,-1141778.583
1451,-1485052.036
